gene_id,SRR18885340,SRR18885341,SRR18885342,SRR18885343,SRR18885344,SRR18885345,SRR18885346,SRR18885347,SRR18885348,SRR18885349,SRR18885350,SRR18885351
ENSG00000236732.1|ENSG00000236732,0,12,0,4,4,2,0,4,0,7,4,0
ENSG00000152642.11|GPD1L,3474,3764,3626,3446,4246,3463,3344,3740,5125,3904,4582,4282
ENSG00000237433.1|RPSAP11,3,1,4,1,5,9,1,1,5,5,3,1
ENSG00000270377.1|ENSG00000270377,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000261572.2|ENSG00000261572,54,74,51,29,105,64,65,58,72,60,86,57
ENSG00000170293.9|CMTM8,979,1049,904,1051,1341,1002,939,1088,1929,1131,1443,1532
ENSG00000234737.1|KRT18P15,10,10,31,23,23,19,25,11,25,10,19,23
ENSG00000153551.14|CMTM7,1297,1696,1587,1349,1528,1651,1528,1452,1600,1567,1628,1355
ENSG00000091317.8|CMTM6,9501,10998,10549,10442,12394,9993,10485,11406,11354,10080,11543,10447
ENSG00000144635.9|DYNC1LI1,5457,7534,7309,6248,6351,5660,5818,5955,7431,7562,8020,7129
ENSG00000182973.20|CNOT10,3546,4732,3975,3650,4645,4213,3698,4334,3900,4214,4670,3554
ENSG00000251224.1|CNOT10-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213842.2|SUGT1P2,6,2,3,0,0,8,4,10,5,0,4,0
ENSG00000206557.6|TRIM71,5,0,0,4,0,0,8,0,31,4,7,11
ENSG00000235424.1|SUMO2P10,0,5,0,0,11,0,5,6,9,0,7,0
ENSG00000170266.16|GLB1,10162,9826,9012,9007,14039,9865,9239,11158,13533,9492,10067,9809
ENSG00000223899.1|SEC13P1,7,21,0,0,4,18,4,3,0,4,5,3
ENSG00000188167.9|TMPPE,156,338,239,266,251,298,269,214,312,310,331,412
ENSG00000170275.15|CRTAP,35918,37444,33832,33982,49401,35983,33188,40273,35914,27579,32132,29687
ENSG00000272149.1|ENSG00000272149,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230119.1|ENSG00000230119,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000173705.9|SUSD5,234,556,313,273,206,324,302,408,209,584,465,459
ENSG00000153558.16|FBXL2,891,920,1047,906,1584,1265,1091,1216,1142,963,1034,888
ENSG00000252700.1|RNU7-110P,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000289460.1|ENSG00000289460,11,33,19,6,7,4,22,4,30,12,11,8
ENSG00000153560.12|UBP1,9840,15068,14426,11970,12346,12393,12161,11720,10225,11804,13099,10167
ENSG00000163539.18|CLASP2,7302,7543,7631,6794,10502,8664,8185,9182,8718,6581,8253,7261
ENSG00000238008.1|COX6CP10,0,0,0,0,0,0,0,3,2,0,3,2
ENSG00000271643.2|PDCD6IP-DT,224,470,367,400,318,460,317,433,234,512,363,451
ENSG00000170248.15|PDCD6IP,17844,21479,20314,18507,22356,18662,18985,19753,16404,16334,17882,15382
ENSG00000228767.1|KRT8P18,2,1,1,0,1,1,0,1,1,3,4,1
ENSG00000172995.17|ARPP21,56,24,36,50,45,32,12,46,38,36,54,19
ENSG00000230830.1|ARPP21-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207625.1|MIR128-2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144681.11|STAC,331,416,307,501,418,409,335,398,397,519,457,527
ENSG00000230067.3|HSPD1P6,7,28,37,38,29,37,28,26,23,30,45,14
ENSG00000281100.1|ENSG00000281100,4,0,0,2,4,8,4,0,16,15,8,6
ENSG00000234073.1|ENSG00000234073,0,0,0,5,0,0,0,0,0,0,0,0
ENSG00000168016.15|TRANK1,1281,1061,1086,930,1363,1123,823,1075,2050,2392,1983,1740
ENSG00000236165.1|PRADC1P1,4,0,0,0,0,8,0,8,2,0,0,0
ENSG00000076242.16|MLH1,6126,7029,6688,6290,8357,6590,6497,6295,7391,6685,7625,6125
ENSG00000206645.1|Y_RNA,0,0,0,2,0,0,0,0,0,0,3,0
ENSG00000199594.1|RNU6-1301P,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000178567.8|EPM2AIP1,2648,4182,3103,3191,3922,3781,3130,3656,3026,2994,3067,3032
ENSG00000224858.5|RPL29P11,154,173,195,201,158,144,212,202,188,148,238,115
ENSG00000093167.18|LRRFIP2,4432,6873,5725,5277,6250,6578,5592,5615,5994,6942,6547,5952
ENSG00000225558.1|UBE2D3P2,4,0,0,1,5,2,2,7,0,0,0,0
ENSG00000224080.1|UBE2FP1,20,30,32,35,19,24,32,30,4,21,30,24
ENSG00000290046.1|ENSG00000290046,8,0,0,0,0,23,0,2,0,14,13,0
ENSG00000271993.1|ENSG00000271993,10,13,4,15,21,20,17,10,20,2,9,4
ENSG00000231449.1|ENSG00000231449,15,0,3,0,4,5,0,0,0,0,0,0
ENSG00000144674.19|GOLGA4,22055,30336,27494,22323,27166,25062,22675,22317,27561,28741,28156,24946
ENSG00000222208.1|RNA5SP129,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000270194.2|GOLGA4-AS1,101,240,159,149,108,265,137,180,106,210,148,194
ENSG00000230409.3|TCEA1P2,381,374,471,346,470,350,340,332,421,345,459,361
ENSG00000198590.12|APRG1,35,28,49,27,21,7,26,52,4,32,18,8
ENSG00000144668.12|ITGA9,9,16,17,13,16,21,13,0,24,21,0,38
ENSG00000239105.1|RNU7-73P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235257.11|ITGA9-AS1,103,56,62,23,81,75,63,52,47,45,59,38
ENSG00000235482.1|RPL21P135,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236411.1|NDUFAF4P3,0,6,0,0,0,2,3,0,6,0,3,0
ENSG00000199075.1|MIR26A1,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000288972.1|ENSG00000288972,2,2,2,2,0,0,5,0,3,0,3,0
ENSG00000144677.15|CTDSPL,5119,4808,4526,4221,6873,4349,4300,4747,7333,5293,5696,4858
ENSG00000290076.1|ENSG00000290076,4,5,4,0,0,0,0,0,0,4,0,0
ENSG00000136059.16|VILL,24,14,19,23,24,6,18,0,53,0,42,26
ENSG00000200579.1|Y_RNA,0,5,1,0,2,0,2,1,3,1,5,1
ENSG00000187091.14|PLCD1,778,675,434,563,623,438,453,609,1019,552,701,586
ENSG00000008226.20|DLEC1,9,35,23,19,27,34,19,51,20,39,3,22
ENSG00000231668.2|PPP2R2DP1,0,0,3,0,0,0,0,0,0,0,0,0
ENSG00000060971.19|ACAA1,3858,4440,4160,3790,4899,3997,4000,4280,5383,4311,5381,4536
ENSG00000201965.1|Y_RNA,0,3,0,0,0,0,2,3,3,2,2,2
ENSG00000172936.17|MYD88,3458,4646,4125,4072,4466,4047,3803,4755,2672,2543,3497,2709
ENSG00000172939.9|OXSR1,6251,7528,6996,6591,9801,8348,7271,8133,6784,6944,6188,6348
ENSG00000237982.1|ENSG00000237982,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000172940.13|SLC22A13,14,8,18,3,8,11,14,0,8,0,9,0
ENSG00000144671.11|SLC22A14,0,0,0,13,15,0,0,4,4,0,0,18
ENSG00000199514.1|RNU6-235P,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000093217.11|XYLB,814,1044,931,830,989,1043,926,873,876,1219,1082,805
ENSG00000229589.1|ACVR2B-AS1,62,66,58,101,80,111,48,74,47,56,52,82
ENSG00000114739.14|ACVR2B,2372,3136,2250,1982,2776,2112,1831,1981,3424,3059,1966,2535
ENSG00000207512.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000230683.1|DDTP1,0,0,1,0,0,3,0,0,0,2,0,2
ENSG00000157036.13|EXOG,896,1545,1203,1197,1264,1577,1176,1272,1253,1510,1710,1312
ENSG00000232439.1|RPL18AP7,19,45,38,28,26,23,19,19,42,33,40,43
ENSG00000183873.18|SCN5A,92,43,71,63,58,66,54,50,114,88,79,80
ENSG00000168356.13|SCN11A,0,0,0,0,0,0,0,0,0,7,0,0
ENSG00000206708.1|RNU6-1227P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114745.15|GORASP1,2770,4413,4074,3463,4902,4571,4072,4083,3488,3735,4182,3188
ENSG00000168026.19|TTC21A,136,214,114,127,116,169,174,126,222,404,220,340
ENSG00000284158.1|MIR6822,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000114742.14|WDR48,4823,5058,4863,4244,6270,5043,4676,5224,5557,5476,5433,4912
ENSG00000214305.4|Metazoa_SRP,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000144655.15|CSRNP1,1613,2128,1878,1861,2526,2341,1930,2528,2359,2921,2335,2467
ENSG00000284669.1|ENSG00000284669,94,117,114,165,115,194,89,210,132,136,109,128
ENSG00000283849.1|ENSG00000283849,43,45,34,52,51,77,53,67,94,109,73,80
ENSG00000287620.1|ENSG00000287620,3,6,17,17,9,11,7,7,6,0,18,14
ENSG00000287995.1|ENSG00000287995,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215034.4|DSTNP4,2,0,0,0,0,0,0,0,2,0,0,0
ENSG00000287780.1|ENSG00000287780,0,0,5,10,13,6,14,14,0,0,0,8
ENSG00000179934.7|CCR8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238267.1|ENSG00000238267,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144659.13|SLC25A38,3312,4325,4434,4060,4873,4274,4241,4593,4037,3740,4088,3986
ENSG00000228168.1|HNRNPA1P21,1,1,0,1,0,1,0,1,0,0,0,0
ENSG00000223668.1|EEF1A1P24,4,5,1,1,4,3,7,1,6,6,5,2
ENSG00000168028.15|RPSA,85435,126564,105530,93445,106967,105838,94671,91306,103535,108351,115357,91234
ENSG00000206760.1|SNORA6,46,64,76,72,38,77,87,51,33,58,112,57
ENSG00000202363.1|SNORA62,23,47,32,31,25,47,52,23,28,33,42,33
ENSG00000286781.1|ENSG00000286781,4,10,18,17,8,14,13,22,29,39,74,39
ENSG00000170011.14|MYRIP,18,18,4,21,13,15,20,8,38,14,29,13
ENSG00000201570.1|RNU4-56P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280739.5|EIF1B-AS1,51,33,37,16,87,66,52,41,80,37,72,57
ENSG00000265327.2|RN7SL411P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202517.1|ENSG00000202517,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114784.4|EIF1B,2234,2635,2650,2217,2318,1924,2127,1868,3071,2425,2626,2563
ENSG00000291315.1|ENSG00000291315,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000168032.10|ENTPD3,0,0,0,9,0,0,0,0,0,6,5,10
ENSG00000223797.8|ENTPD3-AS1,114,181,150,131,219,122,147,99,170,109,200,136
ENSG00000188846.14|RPL14,33742,45957,39708,36937,43103,41592,36853,35904,36082,35318,40268,32651
ENSG00000177873.14|ZNF619,385,482,600,434,541,468,522,441,412,421,560,417
ENSG00000199906.1|RNU5B-2P,2,2,2,8,0,2,2,2,0,1,3,2
ENSG00000177842.12|ZNF620,492,515,470,463,464,481,469,507,541,610,655,461
ENSG00000172888.12|ZNF621,1646,2532,2588,2219,2386,2286,2136,2223,2361,2195,2554,2268
ENSG00000226845.1|EEF1GP3,1,0,0,0,1,0,0,1,0,0,1,0
ENSG00000231873.2|ENSG00000231873,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234287.1|ENSG00000234287,91,92,73,96,111,106,101,78,101,135,126,91
ENSG00000168036.18|CTNNB1,24266,35389,30910,29090,33042,32221,30191,32027,30554,36197,36050,32785
ENSG00000252409.1|ENSG00000252409,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000222942.1|RN7SKP58,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223513.1|ATP6V0E1P2,0,0,3,0,0,0,0,0,0,0,0,0
ENSG00000212145.2|U8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234270.1|RPL36P20,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168038.11|ULK4,303,391,429,400,371,295,272,298,394,286,452,302
ENSG00000251986.1|Y_RNA,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235339.1|GEMIN2P2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229339.1|ENSG00000229339,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000182606.17|TRAK1,5093,4447,4612,4390,6925,4686,4462,5213,7420,5624,6136,5744
ENSG00000234562.1|TPMTP2,5,0,0,0,0,0,0,0,0,0,4,0
ENSG00000222872.1|RNU4-78P,2,0,0,0,0,0,0,0,0,2,3,0
ENSG00000187094.12|CCK,14,53,41,48,19,37,49,37,0,40,23,24
ENSG00000281160.2|ENSG00000281160,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000114812.13|VIPR1,234,280,393,496,458,468,529,436,437,299,419,400
ENSG00000232354.8|VIPR1-AS1,0,19,16,5,7,21,20,20,18,23,5,15
ENSG00000114853.15|ZBTB47,856,1489,1104,1293,1029,1400,1153,1271,1081,1630,1335,1212
ENSG00000240203.3|RN7SL567P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000093183.14|SEC22C,4286,5203,4419,4534,5269,4607,4226,4653,4318,3885,4526,3875
ENSG00000008324.12|SS18L2,777,1033,791,895,1133,1093,928,978,1259,890,1292,1092
ENSG00000289558.2|ENSG00000289558,13,38,16,22,22,38,38,31,27,37,45,21
ENSG00000114857.19|NKTR,3446,5100,4268,3316,4585,4108,3861,3786,3504,4313,4412,3158
ENSG00000230084.8|ZBTB47-AS1,144,195,109,76,88,89,77,74,113,157,63,69
ENSG00000287629.1|ENSG00000287629,13,0,0,8,0,0,0,0,0,0,0,17
ENSG00000010282.15|HHATL,0,0,12,0,0,0,0,0,0,0,0,0
ENSG00000285539.1|ENSG00000285539,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230970.4|HHATL-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244607.7|CCDC13,0,2,0,0,0,0,2,0,0,0,9,0
ENSG00000287417.1|ENSG00000287417,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173811.11|CCDC13-AS1,17,2,12,14,19,7,0,20,32,18,22,16
ENSG00000225611.3|CCDC13-AS2,0,7,0,0,3,12,5,0,0,4,0,8
ENSG00000280571.2|ENSG00000280571,36,43,71,39,38,38,51,37,97,43,107,86
ENSG00000181061.14|HIGD1A,6347,9011,7988,7588,7342,5920,6778,6249,8671,7804,9705,7927
ENSG00000273328.5|ENSG00000273328,0,0,0,4,5,0,0,0,9,0,0,0
ENSG00000144648.16|ACKR2,7,0,0,8,0,0,0,0,26,14,16,14
ENSG00000290317.1|ENSG00000290317,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235288.3|ENSG00000235288,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000180432.6|CYP8B1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236459.1|HNRNPA1P22,0,0,1,0,0,0,0,1,9,0,0,0
ENSG00000182983.15|ZNF662,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206552.4|KRBOX1-AS1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000240747.9|KRBOX1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000273291.5|ENSG00000273291,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144649.10|GASK1A,0,0,0,3,0,0,0,0,3,0,0,0
ENSG00000232375.1|ENSG00000232375,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000144647.7|POMGNT2,1047,818,997,865,1821,976,994,938,1556,1134,1436,1053
ENSG00000227245.1|ENSG00000227245,0,0,0,0,0,3,0,2,0,0,0,0
ENSG00000285766.1|ENSG00000285766,0,0,0,4,0,0,0,0,0,0,0,0
ENSG00000163788.14|SNRK,1683,2026,1774,1685,2517,1824,1783,1945,2030,2038,1911,2125
ENSG00000241939.3|RN7SL517P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234617.2|SNRK-AS1,0,13,12,31,23,20,20,17,12,17,31,35
ENSG00000160746.13|ANO10,2574,3398,3254,2951,3140,2480,2436,2796,3536,3342,3490,3337
ENSG00000251811.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223916.1|ENSG00000223916,0,0,0,0,0,1,0,0,2,0,1,1
ENSG00000011198.10|ABHD5,1378,2376,2068,1914,1893,2037,1890,2173,1860,2408,2674,2319
ENSG00000271192.1|ENSG00000271192,3,17,15,16,14,26,19,7,4,10,16,21
ENSG00000272121.1|ENSG00000272121,67,177,122,102,117,144,57,77,86,122,107,119
ENSG00000252980.1|RNU6-367P,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207954.1|MIR138-1,1,2,3,2,1,3,1,4,1,1,1,4
ENSG00000280435.1|ENSG00000280435,323,1128,747,684,378,657,655,752,367,840,615,742
ENSG00000261786.1|ENSG00000261786,706,3092,2399,2006,1407,2463,1560,2334,1132,2576,2091,2202
ENSG00000179152.20|TCAIM,2475,2427,2197,2056,3121,1861,1965,2169,3032,2170,2324,2330
ENSG00000271937.1|ENSG00000271937,8,0,0,0,32,0,0,0,134,17,4,21
ENSG00000225873.4|C3orf86P,1,0,1,1,0,0,0,2,0,1,0,0
ENSG00000283036.3|LINC01988,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000185219.18|ZNF445,2098,2392,2168,1818,2858,2468,2050,2250,2627,2441,2393,2161
ENSG00000178917.17|ZNF852,89,92,88,83,128,108,75,112,93,126,84,99
ENSG00000196345.13|ZKSCAN7,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000233509.2|ZNF197-AS1,0,0,0,0,0,0,1,0,0,0,0,1
ENSG00000169981.11|ZNF35,200,381,279,320,310,249,308,295,236,288,294,290
ENSG00000236869.3|ZKSCAN7-AS1,4,3,3,1,2,4,1,3,1,4,2,1
ENSG00000214820.3|MPRIPP1,9,10,8,5,13,19,21,9,21,9,10,12
ENSG00000144792.9|ZNF660,4,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186448.15|ZNF197,372,434,449,306,553,428,473,482,412,359,444,400
ENSG00000272077.1|ENSG00000272077,12,38,23,39,31,28,22,24,22,52,32,37
ENSG00000196653.12|ZNF502,129,184,178,131,174,196,171,150,133,211,172,144
ENSG00000163808.17|KIF15,1156,1513,1124,1079,1512,1384,1126,1196,885,1013,1070,812
ENSG00000163807.6|KIAA1143,2108,2041,1947,1741,2676,1864,1877,1959,1899,1494,1843,1464
ENSG00000284498.1|MIR564,3,4,2,2,4,2,3,3,5,4,2,3
ENSG00000169964.8|TMEM42,406,293,290,277,445,332,350,372,530,305,384,315
ENSG00000163812.16|ZDHHC3,4098,5370,5020,4425,5503,5275,4902,5372,4854,5033,5555,4665
ENSG00000227123.1|RPL12P44,0,6,0,0,0,0,0,0,0,0,0,2
ENSG00000075914.13|EXOSC7,1946,2367,2258,2096,2814,2685,2161,2225,2655,2257,2703,2280
ENSG00000163815.6|CLEC3B,0,0,0,0,0,0,4,5,11,0,9,7
ENSG00000252410.1|RNU5B-3P,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000163814.8|CDCP1,3737,6541,8658,8723,3829,4879,6451,6879,3542,4795,6881,6926
ENSG00000224094.1|RPS24P8,54,106,76,87,108,74,97,88,95,101,121,74
ENSG00000249992.2|TMEM158,533,1544,1927,1995,434,934,1022,1067,322,1343,1488,1590
ENSG00000011376.12|LARS2,3480,3872,3465,3117,4391,3991,3266,3665,3088,3166,3519,2721
ENSG00000232455.2|LARS2-AS1,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000211456.14|SACM1L,4021,4332,4500,3793,5450,4103,4182,4161,5652,4559,5171,4432
ENSG00000244357.3|RN7SL145P,0,1,0,0,1,1,1,1,1,0,0,1
ENSG00000144791.10|LIMD1,10219,9635,9308,6970,13062,8333,8553,8281,10357,6106,8527,6167
ENSG00000230530.2|LIMD1-AS1,72,165,112,112,211,150,120,63,115,38,149,153
ENSG00000163817.17|SLC6A20,0,0,7,10,3,12,11,8,0,4,0,10
ENSG00000163818.20|LZTFL1,1550,1717,2003,1912,1992,1631,1698,1921,1874,1985,1570,1915
ENSG00000285788.1|ENSG00000285788,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236930.1|SDHDP4,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173585.18|CCR9,0,0,0,0,0,0,0,0,0,5,0,0
ENSG00000201635.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000288720.2|ENSG00000288720,46,84,39,31,37,44,20,44,29,46,52,48
ENSG00000172215.6|CXCR6,0,7,11,0,8,18,3,8,3,0,9,11
ENSG00000163820.16|FYCO1,4120,4405,3742,3246,5512,4223,3854,4174,4433,3594,3989,3262
ENSG00000121797.10|CCRL2,21,27,54,61,41,33,57,43,94,33,85,73
ENSG00000178038.17|ALS2CL,545,735,1050,748,1519,1183,1157,1138,755,811,1305,793
ENSG00000181585.7|TMIE,6,12,27,14,16,7,5,16,6,18,4,30
ENSG00000160808.11|MYL3,0,0,11,0,0,0,8,0,0,4,7,15
ENSG00000160801.14|PTH1R,28,43,35,37,49,18,29,42,51,68,44,43
ENSG00000273682.1|ENSG00000273682,3,3,6,5,0,4,2,2,4,6,0,2
ENSG00000160799.12|CCDC12,2272,2519,2102,2126,2733,2127,2148,2122,2679,2457,2491,2295
ENSG00000160796.18|NBEAL2,7568,11145,8485,7281,13571,12772,9554,10922,8589,10147,8747,7173
ENSG00000236409.2|NRADDP,10,14,14,33,25,13,3,51,10,37,21,22
ENSG00000275940.1|MRPL57P3,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000088727.14|KIF9,707,649,704,593,896,599,630,781,877,880,950,814
ENSG00000239128.1|SNORD13P3,0,0,0,0,0,1,1,0,0,2,0,3
ENSG00000181555.22|SETD2,7117,8958,8420,6695,9313,8641,7911,7568,7072,7483,7683,5865
ENSG00000227398.6|KIF9-AS1,169,161,154,150,168,204,160,198,150,109,132,157
ENSG00000114648.12|KLHL18,1598,2657,2430,1995,2206,2511,2509,2204,2424,2506,2524,2256
ENSG00000280173.1|ENSG00000280173,121,177,95,139,87,64,125,106,61,114,64,112
ENSG00000289507.1|ENSG00000289507,18,61,60,54,73,46,21,73,41,21,53,17
ENSG00000260236.2|PTPN23-DT,69,100,111,64,145,109,70,135,61,85,91,52
ENSG00000076201.16|PTPN23,4669,6142,5860,5530,5628,5143,5223,5562,2283,2126,3348,2316
ENSG00000114650.21|SCAP,7074,7868,7089,6665,9420,7640,7168,8169,9449,6878,7796,7085
ENSG00000276925.1|ENSG00000276925,3,0,2,2,0,6,0,2,0,0,1,3
ENSG00000271161.1|BOLA2P2,4,16,7,9,0,16,21,17,13,14,20,11
ENSG00000163832.16|ELP6,1326,1827,1515,1472,1689,1549,1473,1364,1404,1280,1646,1097
ENSG00000114646.10|CSPG5,351,305,170,215,325,305,240,236,205,163,308,142
ENSG00000173473.11|SMARCC1,11996,17375,14117,12002,16145,15330,12776,14287,10154,11200,12538,9671
ENSG00000214773.1|ENSG00000214773,6,4,12,11,0,0,4,0,4,0,5,0
ENSG00000235695.1|HIGD2AP2,4,0,0,0,2,0,0,0,0,0,0,4
ENSG00000047849.22|MAP4,22107,31759,26489,22884,29759,31101,26677,28339,15389,20151,21639,16708
ENSG00000199591.1|Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224895.1|VPS26BP1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270285.1|ENSG00000270285,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132153.15|DHX30,8705,11073,9906,9530,11656,9264,9232,9660,11042,8932,10736,9096
ENSG00000274420.1|ENSG00000274420,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000221585.1|MIR1226,1,1,3,2,4,6,2,1,1,3,6,2
ENSG00000235627.1|SNRPFP4,0,2,3,0,0,0,0,0,0,0,2,1
ENSG00000253056.1|RNU7-128P,0,0,0,0,0,0,0,0,2,1,0,0
ENSG00000231884.1|NDUFB1P1,0,5,4,4,0,0,3,4,1,0,0,0
ENSG00000164045.12|CDC25A,1923,4361,2966,2502,2806,3768,2922,3023,2348,3707,3391,2892
ENSG00000164047.6|CAMP,15,0,0,4,0,0,0,0,8,0,11,0
ENSG00000164048.14|ZNF589,360,556,476,314,548,471,583,443,417,280,409,258
ENSG00000199476.1|Y_RNA,0,0,2,1,3,0,2,0,1,0,3,1
ENSG00000172113.10|NME6,1830,2499,2294,2062,2473,2436,2387,2342,2038,2295,2299,1958
ENSG00000229759.1|MRPS18AP1,4,6,5,7,6,4,8,13,0,12,8,3
ENSG00000228638.1|FCF1P2,1,1,1,2,1,2,1,2,1,2,2,1
ENSG00000289043.1|ENSG00000289043,17,61,30,32,48,34,39,36,14,25,17,17
ENSG00000164050.13|PLXNB1,5516,5209,3947,4411,7311,4382,3670,4489,7932,5609,5465,5769
ENSG00000244380.1|ENSG00000244380,1586,2157,2007,1781,2089,2044,1705,2001,1923,1566,2195,1707
ENSG00000164053.22|ATRIP,1624,2076,1942,1861,1995,2087,1636,1830,1609,1587,2092,1804
ENSG00000213689.14|TREX1,78,136,64,137,93,62,45,153,148,167,316,124
ENSG00000164051.14|CCDC51,1545,2190,1650,1580,2127,2126,1731,1782,1669,1371,1816,1685
ENSG00000232112.3|TMA7,4845,5694,5104,5282,6848,6342,5954,5531,5978,5290,6551,4837
ENSG00000164054.17|SHISA5,12129,12196,11952,11108,17491,11784,11563,13530,4081,2246,5192,2980
ENSG00000114268.12|PFKFB4,1386,1414,985,899,2131,1291,900,1165,1811,3107,1520,1902
ENSG00000278799.1|MIR6823,0,0,0,0,1,0,1,0,0,0,0,0
ENSG00000145040.4|UCN2,116,583,376,471,161,494,370,538,259,1278,824,926
ENSG00000114270.18|COL7A1,13784,43543,24876,27902,22613,45251,25991,37215,31535,67710,45560,51631
ENSG00000284251.1|MIR711,1,1,1,1,1,1,1,1,1,1,2,2
ENSG00000010256.11|UQCRC1,11685,14839,12174,11842,15182,13887,12303,13169,14642,13423,14626,12479
ENSG00000183396.4|TMEM89,4,4,0,4,0,0,0,0,0,0,2,10
ENSG00000225697.13|SLC26A6,1292,2487,1547,1834,2098,2177,1760,2058,1911,2239,1894,1965
ENSG00000284364.1|MIR6824,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000008300.17|CELSR3,2852,2811,2387,1806,3454,2581,2065,2217,3951,2918,2706,2423
ENSG00000284575.1|MIR4793,1,1,1,1,1,1,1,2,1,1,1,1
ENSG00000228350.1|LINC02585,6,8,11,9,8,7,10,0,7,5,11,8
ENSG00000271973.1|ENSG00000271973,3,0,5,8,10,16,16,4,10,3,2,15
ENSG00000213672.8|NCKIPSD,1516,1726,1584,1314,2166,1687,1458,1620,2100,1544,1748,1576
ENSG00000068745.15|IP6K2,3886,4967,4377,4561,5702,4259,4372,4970,5623,4725,4966,4778
ENSG00000114302.17|PRKAR2A,7398,9730,8645,7377,9337,8461,7906,8494,10408,9489,9905,8617
ENSG00000224424.8|PRKAR2A-AS1,57,30,44,34,67,74,31,42,53,45,54,37
ENSG00000178537.10|SLC25A20,1024,829,1026,836,1339,742,1003,879,1870,1194,1679,1306
ENSG00000273211.1|ENSG00000273211,0,0,0,0,0,1,0,1,0,0,0,0
ENSG00000178252.19|WDR6,10647,15634,12384,12382,12891,11998,11043,11843,12309,13047,13580,11979
ENSG00000199032.1|MIR425,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000178057.15|NDUFAF3,2638,3008,2733,2728,3563,2674,2716,2692,2336,1953,2366,1830
ENSG00000207605.3|MIR191,0,0,0,0,0,0,2,0,0,0,0,0
